strain, stress out MPa, stress in MPa, strain rate 1/s
0.03453,733.03,762.9,1607.4,0.00092112,-0.00059359,0.0003147
0.035079,734.74,764.82,1601.7,0.00091996,-0.00059142,0.00031561
0.035626,736.07,766.32,1598.7,0.0009196,-0.00059025,0.00031636
0.036173,736.89,767.64,1598.3,0.00092011,-0.00059001,0.00031688
0.03672,737.23,768.95,1600.6,0.00092147,-0.00059063,0.0003172
0.037269,737.25,770.34,1605,0.00092362,-0.000592,0.00031738
0.03782,737.26,771.81,1611.3,0.00092645,-0.00059401,0.00031756
0.038373,737.56,773.25,1618.8,0.00092982,-0.00059657,0.00031787
0.03893,738.43,774.57,1627.1,0.00093356,-0.00059956,0.00031842
0.03949,739.96,775.67,1635.7,0.00093752,-0.00060286,0.00031926
0.040053,742.11,776.54,1644.3,0.00094158,-0.00060635,0.00032036
0.04062,744.64,777.22,1652.7,0.0009456,-0.00060989,0.00032164
0.041189,747.24,777.78,1660.8,0.00094946,-0.00061332,0.00032294
0.041762,749.53,778.3,1668.2,0.00095304,-0.00061648,0.00032412
0.042337,751.26,778.83,1674.9,0.00095621,-0.00061922,0.00032506
0.042915,752.27,779.4,1680.6,0.00095887,-0.00062144,0.00032568
0.043495,752.61,780,1685,0.00096092,-0.00062304,0.00032602
0.044076,752.45,780.58,1688,0.00096232,-0.00062398,0.00032614
0.044659,752.06,781.13,1689.4,0.00096306,-0.00062429,0.00032616
0.045242,751.72,781.64,1689.1,0.00096318,-0.000624,0.0003262
0.045825,751.64,782.13,1687.2,0.00096275,-0.00062316,0.00032636
0.046407,751.93,782.64,1683.8,0.00096185,-0.00062184,0.00032667
0.046989,752.57,783.21,1679,0.00096054,-0.00062008,0.00032714
0.047568,753.47,783.84,1673.1,0.00095886,-0.00061792,0.00032772
0.048146,754.5,784.51,1666.1,0.00095682,-0.00061539,0.00032836
0.048722,755.56,785.19,1658.2,0.00095443,-0.00061251,0.00032901
0.049295,756.63,785.82,1649.4,0.0009517,-0.00060932,0.00032967
0.049866,757.74,786.34,1639.9,0.00094871,-0.00060591,0.00033034
0.050433,759.02,786.75,1630,0.00094556,-0.00060238,0.00033108
0.050997,760.58,787.07,1620,0.00094243,-0.00059892,0.00033195
0.051558,762.53,787.36,1610.4,0.00093952,-0.00059568,0.00033299
0.052116,764.87,787.72,1601.6,0.00093704,-0.00059286,0.0003342
0.052672,767.55,788.24,1594.3,0.00093517,-0.00059057,0.00033555
0.053226,770.43,789,1588.5,0.00093402,-0.00058889,0.000337
0.053778,773.34,790.07,1584.6,0.0009336,-0.00058781,0.00033846
0.05433,776.14,791.5,1582.3,0.00093386,-0.00058726,0.00033987
0.054881,778.74,793.29,1581.4,0.00093469,-0.00058711,0.0003412
0.055432,781.12,795.46,1581.6,0.00093594,-0.00058723,0.00034243
0.055984,783.35,797.99,1582.5,0.00093752,-0.0005875,0.0003436
0.056537,785.51,800.81,1583.9,0.00093934,-0.00058789,0.00034474
0.057091,787.68,803.84,1585.8,0.00094136,-0.00058839,0.00034588
0.057645,789.9,806.92,1588.1,0.0009436,-0.00058907,0.00034705
0.058201,792.15,809.88,1591.1,0.00094603,-0.00059001,0.00034823
0.058758,794.31,812.49,1594.7,0.00094864,-0.00059127,0.00034938
0.059317,796.27,814.56,1599,0.00095131,-0.00059283,0.00035043
0.059878,797.88,815.95,1603.6,0.00095391,-0.00059462,0.00035134
0.060441,799.09,816.65,1608.2,0.00095625,-0.00059644,0.00035207
0.061006,799.9,816.75,1612.2,0.00095813,-0.00059808,0.00035263
0.061572,800.4,816.44,1615,0.00095942,-0.0005993,0.00035305
0.062139,800.74,816.01,1616.2,0.00096004,-0.00059991,0.0003534
0.062707,801.1,815.72,1615.6,0.00096003,-0.00059982,0.00035376
0.063274,801.64,815.77,1613.3,0.00095951,-0.00059907,0.00035419
0.063841,802.44,816.24,1609.7,0.00095865,-0.0005978,0.00035475
0.064406,803.55,817.06,1605.3,0.00095766,-0.00059624,0.00035544
0.064971,804.92,818.04,1600.8,0.00095667,-0.00059462,0.00035625
0.065534,806.47,818.93,1596.4,0.00095578,-0.00059313,0.00035713
0.066096,808.12,819.51,1592.4,0.00095498,-0.00059186,0.00035807
0.066657,809.81,819.69,1588.7,0.00095422,-0.00059082,0.00035902
0.067217,811.51,819.49,1585.1,0.00095342,-0.00058991,0.00035997
0.067776,813.22,819.12,1581.5,0.00095256,-0.00058901,0.00036093
0.068333,814.96,818.9,1577.6,0.00095164,-0.00058798,0.0003619
0.06889,816.72,819.16,1573.5,0.00095077,-0.0005868,0.00036289
0.069446,818.49,820.16,1569.6,0.00095013,-0.00058551,0.00036388
0.070001,820.2,822.02,1566.3,0.00094992,-0.00058427,0.00036484
0.070555,821.74,824.69,1564.4,0.00095033,-0.00058329,0.00036573
0.071109,823.01,827.92,1564.2,0.00095147,-0.00058279,0.0003665
0.071664,823.92,831.38,1566.1,0.00095334,-0.00058291,0.00036711
0.07222,824.43,834.72,1569.9,0.00095582,-0.00058369,0.00036754
0.072778,824.56,837.65,1575.2,0.00095869,-0.00058505,0.0003678
0.073338,824.39,840.01,1581.4,0.00096169,-0.00058679,0.00036793
0.073901,824.06,841.79,1587.7,0.00096459,-0.00058868,0.00036799
0.074466,823.7,843.11,1593.5,0.00096719,-0.00059048,0.00036804
0.075034,823.46,844.1,1598.5,0.00096942,-0.00059206,0.00036814
0.075603,823.44,844.92,1602.5,0.00097132,-0.00059337,0.00036834
0.076174,823.69,845.59,1605.9,0.00097299,-0.00059452,0.00036866
0.076747,824.25,846.1,1608.9,0.00097457,-0.00059566,0.00036912
0.077321,825.08,846.33,1612,0.00097619,-0.00059696,0.00036971
0.077897,826.16,846.17,1615.5,0.00097791,-0.00059854,0.00037041
0.078474,827.45,845.56,1619.3,0.00097971,-0.00060039,0.0003712
0.079053,828.89,844.6,1623.2,0.00098147,-0.00060236,0.00037206
0.079633,830.43,843.48,1626.5,0.00098304,-0.00060421,0.00037297
0.080215,832.01,842.53,1628.8,0.00098426,-0.00060564,0.0003739
0.080798,833.59,842.07,1629.6,0.00098501,-0.00060638,0.00037482
0.081381,835.1,842.39,1628.5,0.00098525,-0.00060625,0.00037572
0.081963,836.5,843.59,1625.8,0.00098503,-0.00060527,0.00037657
0.082545,837.76,845.57,1621.8,0.00098448,-0.00060361,0.00037736
0.083126,838.89,848.04,1617.1,0.00098378,-0.00060157,0.00037809
0.083705,839.92,850.58,1612.5,0.00098309,-0.00059952,0.00037877
0.084283,840.91,852.76,1608.7,0.00098259,-0.00059781,0.00037944
0.08486,841.94,854.25,1605.9,0.00098235,-0.00059668,0.00038012
0.085437,843.08,854.91,1604.4,0.00098242,-0.00059622,0.00038085
0.086014,844.37,854.85,1604,0.00098276,-0.00059637,0.00038165
0.086591,845.83,854.38,1604.3,0.00098332,-0.00059692,0.00038254
0.087168,847.47,853.91,1605,0.00098406,-0.00059764,0.0003835
0.087747,849.26,853.88,1605.6,0.00098492,-0.0005983,0.00038453
0.088325,851.18,854.56,1606.1,0.00098589,-0.00059874,0.00038562
0.088904,853.2,856.03,1606.3,0.00098698,-0.00059893,0.00038676
0.089484,855.32,858.11,1606.3,0.00098819,-0.00059897,0.00038795
0.090064,857.53,860.44,1606.5,0.00098951,-0.00059901,0.00038918
0.090644,859.8,862.58,1607,0.0009909,-0.00059921,0.00039043
0.091225,862.07,864.11,1607.8,0.00099232,-0.0005997,0.00039169
0.091807,864.23,864.79,1609.1,0.00099365,-0.0006005,0.0003929
0.092389,866.15,864.59,1610.5,0.00099482,-0.00060152,0.000394
0.092973,867.7,863.7,1611.9,0.00099572,-0.0006026,0.00039494
0.093557,868.76,862.5,1613,0.00099631,-0.00060351,0.00039565
0.094142,869.29,861.39,1613.4,0.00099656,-0.00060403,0.00039613
0.094727,869.36,860.75,1612.8,0.00099646,-0.000604,0.00039639
0.095312,869.13,860.76,1611.2,0.00099603,-0.00060333,0.00039652
0.095896,868.85,861.45,1608.3,0.00099528,-0.00060204,0.00039662
0.09648,868.78,862.65,1604.2,0.00099424,-0.00060022,0.00039682
0.097062,869.18,864.08,1598.9,0.0009929,-0.00059799,0.00039723
0.097642,870.19,865.5,1592.4,0.00099126,-0.00059548,0.00039793
0.09822,871.85,866.71,1584.9,0.00098933,-0.00059277,0.00039891
0.098796,874.03,867.7,1576.5,0.00098715,-0.0005899,0.00040014
0.099369,876.5,868.58,1567.5,0.00098478,-0.0005869,0.00040151
0.099939,879,869.59,1558.1,0.00098234,-0.00058377,0.00040288
0.10051,881.27,870.99,1548.9,0.00097994,-0.00058051,0.00040415
0.10107,883.12,872.93,1540,0.00097772,-0.00057717,0.00040522
0.10163,884.48,875.44,1531.8,0.00097577,-0.00057384,0.00040608
0.10219,885.41,878.38,1524.4,0.00097412,-0.00057062,0.00040673
0.10274,886.04,881.46,1517.8,0.00097275,-0.00056761,0.00040725
0.1033,886.55,884.32,1512,0.00097159,-0.00056491,0.0004077
0.10385,887.07,886.66,1506.7,0.00097049,-0.00056251,0.00040817
0.1044,887.7,888.27,1501.6,0.00096933,-0.00056038,0.00040869
